uuid,timestamp,event,temperature
2761,2021-11-19 08:59:36,Measure temperature,21.0
2761,2021-11-19 10:59:36,Measure temperature,16.0
2761,2021-11-19 12:59:36,Measure temperature,21.0
2761,2021-11-19 14:59:36,Measure temperature,26.0
2761,2021-11-19 16:59:36,Transfer Goods,
2762,2021-11-08 15:15:19,Load Cargo,
2762,2021-11-08 17:15:19,Measure temperature,26.0
2762,2021-11-08 19:15:19,Measure temperature,30.0
2762,2021-11-08 21:15:19,Measure temperature,22.0
2762,2021-11-08 23:15:19,Measure temperature,29.0
2762,2021-11-09 01:15:19,Measure temperature,21.0
2762,2021-11-09 03:15:19,Measure temperature,26.0
2762,2021-11-09 05:15:19,Measure temperature,29.0
2762,2021-11-09 07:15:19,Measure temperature,23.0
2762,2021-11-09 09:15:19,Measure temperature,15.0
2762,2021-11-09 11:15:19,Measure temperature,24.0
2762,2021-11-09 13:15:19,Measure temperature,18.0
2762,2021-11-09 15:15:19,Measure temperature,28.0
2762,2021-11-09 17:15:19,Measure temperature,18.0
2762,2021-11-09 19:15:19,Measure temperature,15.0
2762,2021-11-09 21:15:19,Measure temperature,10.0
2762,2021-11-09 23:15:19,Discard Goods,
2763,2021-11-17 15:58:21,Load Cargo,
2763,2021-11-17 17:58:21,Measure temperature,15.0
2763,2021-11-17 19:58:21,Measure temperature,13.0
2763,2021-11-17 21:58:21,Measure temperature,26.0
2763,2021-11-17 23:58:21,Measure temperature,12.0
2763,2021-11-18 01:58:21,Measure temperature,26.0
2763,2021-11-18 03:58:21,Measure temperature,15.0
2763,2021-11-18 05:58:21,Measure temperature,26.0
2763,2021-11-18 07:58:21,Measure temperature,12.0
2763,2021-11-18 09:58:21,Measure temperature,13.0
2763,2021-11-18 11:58:21,Measure temperature,14.0
2763,2021-11-18 13:58:21,Measure temperature,15.0
2763,2021-11-18 15:58:21,Measure temperature,17.0
2763,2021-11-18 17:58:21,Measure temperature,19.0
2763,2021-11-18 19:58:21,Measure temperature,10.0
2763,2021-11-18 21:58:21,Measure temperature,22.0
2763,2021-11-18 23:58:21,Transfer Goods,
2764,2021-11-27 11:09:05,Load Cargo,
2764,2021-11-27 13:09:05,Measure temperature,13.0
2764,2021-11-27 15:09:05,Measure temperature,29.0
2764,2021-11-27 17:09:05,Measure temperature,15.0
2764,2021-11-27 19:09:05,Measure temperature,13.0
2764,2021-11-27 21:09:05,Measure temperature,21.0
2764,2021-11-27 23:09:05,Measure temperature,20.0
2764,2021-11-28 01:09:05,Measure temperature,10.0
2764,2021-11-28 03:09:05,Measure temperature,28.0
2764,2021-11-28 05:09:05,Measure temperature,11.0
2764,2021-11-28 07:09:05,Measure temperature,26.0
2764,2021-11-28 09:09:05,Measure temperature,28.0
2764,2021-11-28 11:09:05,Measure temperature,21.0
2764,2021-11-28 13:09:05,Measure temperature,26.0
2764,2021-11-28 15:09:05,Measure temperature,25.0
2764,2021-11-28 17:09:05,Measure temperature,26.0
2764,2021-11-28 19:09:05,Discard Goods,
2765,2021-11-22 18:26:22,Load Cargo,
2765,2021-11-22 20:26:22,Measure temperature,17.0
2765,2021-11-22 22:26:22,Measure temperature,11.0
2765,2021-11-23 00:26:22,Measure temperature,28.0
2765,2021-11-23 02:26:22,Measure temperature,30.0
2765,2021-11-23 04:26:22,Measure temperature,13.0
2765,2021-11-23 06:26:22,Measure temperature,12.0
2765,2021-11-23 08:26:22,Measure temperature,17.0
2765,2021-11-23 10:26:22,Measure temperature,11.0
2765,2021-11-23 12:26:22,Measure temperature,23.0
2765,2021-11-23 14:26:22,Measure temperature,21.0
2765,2021-11-23 16:26:22,Measure temperature,11.0
2765,2021-11-23 18:26:22,Measure temperature,10.0
2765,2021-11-23 20:26:22,Measure temperature,19.0
2765,2021-11-23 22:26:22,Measure temperature,20.0
2765,2021-11-24 00:26:22,Measure temperature,29.0
2765,2021-11-24 02:26:22,Transfer Goods,
2766,2021-11-14 09:53:10,Load Cargo,
2766,2021-11-14 11:53:10,Measure temperature,14.0
2766,2021-11-14 13:53:10,Measure temperature,17.0
2766,2021-11-14 15:53:10,Measure temperature,20.0
2766,2021-11-14 17:53:10,Measure temperature,28.0
2766,2021-11-14 19:53:10,Measure temperature,23.0
2766,2021-11-14 21:53:10,Measure temperature,16.0
2766,2021-11-14 23:53:10,Measure temperature,19.0
2766,2021-11-15 01:53:10,Measure temperature,14.0
2766,2021-11-15 03:53:10,Measure temperature,21.0
2766,2021-11-15 05:53:10,Measure temperature,16.0
2766,2021-11-15 07:53:10,Measure temperature,23.0
2766,2021-11-15 09:53:10,Measure temperature,22.0
2766,2021-11-15 11:53:10,Measure temperature,16.0
2766,2021-11-15 13:53:10,Measure temperature,18.0
2766,2021-11-15 15:53:10,Measure temperature,16.0
2766,2021-11-15 17:53:10,Transfer Goods,
2767,2021-11-16 13:50:18,Load Cargo,
2767,2021-11-16 15:50:18,Measure temperature,23.0
2767,2021-11-16 17:50:18,Measure temperature,27.0
2767,2021-11-16 19:50:18,Measure temperature,22.0
2767,2021-11-16 21:50:18,Measure temperature,12.0
2767,2021-11-16 23:50:18,Measure temperature,14.0
2767,2021-11-17 01:50:18,Measure temperature,14.0
2767,2021-11-17 03:50:18,Measure temperature,13.0
2767,2021-11-17 05:50:18,Measure temperature,14.0
2767,2021-11-17 07:50:18,Measure temperature,22.0
2767,2021-11-17 09:50:18,Measure temperature,22.0
2767,2021-11-17 11:50:18,Measure temperature,14.0
2767,2021-11-17 13:50:18,Measure temperature,25.0
2767,2021-11-17 15:50:18,Measure temperature,30.0
2767,2021-11-17 17:50:18,Measure temperature,17.0
2767,2021-11-17 19:50:18,Measure temperature,16.0
2767,2021-11-17 21:50:18,Transfer Goods,
2768,2021-11-22 08:38:23,Load Cargo,
2768,2021-11-22 10:38:23,Measure temperature,12.0
2768,2021-11-22 12:38:23,Measure temperature,15.0
2768,2021-11-22 14:38:23,Measure temperature,26.0
2768,2021-11-22 16:38:23,Measure temperature,24.0
2768,2021-11-22 18:38:23,Measure temperature,20.0
2768,2021-11-22 20:38:23,Measure temperature,22.0
2768,2021-11-22 22:38:23,Measure temperature,20.0
2768,2021-11-23 00:38:23,Measure temperature,21.0
2768,2021-11-23 02:38:23,Measure temperature,10.0
2768,2021-11-23 04:38:23,Measure temperature,21.0
2768,2021-11-23 06:38:23,Measure temperature,11.0
2768,2021-11-23 08:38:23,Measure temperature,25.0
2768,2021-11-23 10:38:23,Measure temperature,24.0
2768,2021-11-23 12:38:23,Measure temperature,10.0
2768,2021-11-23 14:38:23,Measure temperature,25.0
2768,2021-11-23 16:38:23,Transfer Goods,
2769,2021-11-27 16:13:45,Load Cargo,
2769,2021-11-27 18:13:45,Measure temperature,12.0
2769,2021-11-27 20:13:45,Measure temperature,25.0
2769,2021-11-27 22:13:45,Measure temperature,18.0
2769,2021-11-28 00:13:45,Measure temperature,19.0
2769,2021-11-28 02:13:45,Measure temperature,24.0
2769,2021-11-28 04:13:45,Measure temperature,26.0
2769,2021-11-28 06:13:45,Measure temperature,21.0
2769,2021-11-28 08:13:45,Measure temperature,17.0
2769,2021-11-28 10:13:45,Measure temperature,15.0
2769,2021-11-28 12:13:45,Measure temperature,25.0
2769,2021-11-28 14:13:45,Measure temperature,24.0
2769,2021-11-28 16:13:45,Measure temperature,28.0
2769,2021-11-28 18:13:45,Measure temperature,13.0
2769,2021-11-28 20:13:45,Measure temperature,26.0
2769,2021-11-28 22:13:45,Measure temperature,17.0
2769,2021-11-29 00:13:45,Transfer Goods,
2770,2021-11-15 11:24:35,Load Cargo,
2770,2021-11-15 13:24:35,Measure temperature,30.0
2770,2021-11-15 15:24:35,Measure temperature,17.0
2770,2021-11-15 17:24:35,Measure temperature,30.0
2770,2021-11-15 19:24:35,Measure temperature,28.0
2770,2021-11-15 21:24:35,Measure temperature,25.0
2770,2021-11-15 23:24:35,Measure temperature,13.0
2770,2021-11-16 01:24:35,Measure temperature,21.0
2770,2021-11-16 03:24:35,Measure temperature,29.0
2770,2021-11-16 05:24:35,Measure temperature,30.0
2770,2021-11-16 07:24:35,Measure temperature,25.0
2770,2021-11-16 09:24:35,Measure temperature,13.0
2770,2021-11-16 11:24:35,Measure temperature,19.0
2770,2021-11-16 13:24:35,Measure temperature,19.0
2770,2021-11-16 15:24:35,Measure temperature,28.0
2770,2021-11-16 17:24:35,Measure temperature,28.0
2770,2021-11-16 19:24:35,Discard Goods,
2771,2021-11-09 14:42:50,Load Cargo,
2771,2021-11-09 16:42:50,Measure temperature,10.0
2771,2021-11-09 18:42:50,Measure temperature,11.0
2771,2021-11-09 20:42:50,Measure temperature,10.0
2771,2021-11-09 22:42:50,Measure temperature,13.0
2771,2021-11-10 00:42:50,Measure temperature,20.0
2771,2021-11-10 02:42:50,Measure temperature,21.0
2771,2021-11-10 04:42:50,Measure temperature,16.0
2771,2021-11-10 06:42:50,Measure temperature,25.0
2771,2021-11-10 08:42:50,Measure temperature,25.0
2771,2021-11-10 10:42:50,Measure temperature,20.0
2771,2021-11-10 12:42:50,Measure temperature,29.0
2771,2021-11-10 14:42:50,Measure temperature,25.0
2771,2021-11-10 16:42:50,Measure temperature,19.0
2771,2021-11-10 18:42:50,Measure temperature,21.0
2771,2021-11-10 20:42:50,Measure temperature,26.0
2771,2021-11-10 22:42:50,Transfer Goods,
2772,2021-11-11 15:02:16,Load Cargo,
2772,2021-11-11 17:02:16,Measure temperature,24.0
2772,2021-11-11 19:02:16,Measure temperature,20.0
2772,2021-11-11 21:02:16,Measure temperature,26.0
2772,2021-11-11 23:02:16,Measure temperature,14.0
2772,2021-11-12 01:02:16,Measure temperature,12.0
2772,2021-11-12 03:02:16,Measure temperature,23.0
2772,2021-11-12 05:02:16,Measure temperature,19.0
2772,2021-11-12 07:02:16,Measure temperature,23.0
2772,2021-11-12 09:02:16,Measure temperature,12.0
2772,2021-11-12 11:02:16,Measure temperature,18.0
2772,2021-11-12 13:02:16,Measure temperature,13.0
2772,2021-11-12 15:02:16,Measure temperature,25.0
2772,2021-11-12 17:02:16,Measure temperature,24.0
2772,2021-11-12 19:02:16,Measure temperature,25.0
2772,2021-11-12 21:02:16,Measure temperature,20.0
2772,2021-11-12 23:02:16,Transfer Goods,
2773,2021-11-16 12:06:25,Load Cargo,
2773,2021-11-16 14:06:25,Measure temperature,28.0
2773,2021-11-16 16:06:25,Measure temperature,12.0
2773,2021-11-16 18:06:25,Measure temperature,29.0
2773,2021-11-16 20:06:25,Measure temperature,17.0
2773,2021-11-16 22:06:25,Measure temperature,12.0
2773,2021-11-17 00:06:25,Measure temperature,12.0
2773,2021-11-17 02:06:25,Measure temperature,22.0
2773,2021-11-17 04:06:25,Measure temperature,17.0
2773,2021-11-17 06:06:25,Measure temperature,10.0
2773,2021-11-17 08:06:25,Measure temperature,12.0
2773,2021-11-17 10:06:25,Measure temperature,14.0
2773,2021-11-17 12:06:25,Measure temperature,18.0
2773,2021-11-17 14:06:25,Measure temperature,11.0
2773,2021-11-17 16:06:25,Measure temperature,10.0
2773,2021-11-17 18:06:25,Measure temperature,28.0
2773,2021-11-17 20:06:25,Transfer Goods,
2774,2021-11-21 11:03:35,Load Cargo,
2774,2021-11-21 13:03:35,Measure temperature,10.0
2774,2021-11-21 15:03:35,Measure temperature,27.0
2774,2021-11-21 17:03:35,Measure temperature,20.0
2774,2021-11-21 19:03:35,Measure temperature,26.0
2774,2021-11-21 21:03:35,Measure temperature,10.0
2774,2021-11-21 23:03:35,Measure temperature,14.0
2774,2021-11-22 01:03:35,Measure temperature,24.0
2774,2021-11-22 03:03:35,Measure temperature,17.0
2774,2021-11-22 05:03:35,Measure temperature,30.0
2774,2021-11-22 07:03:35,Measure temperature,11.0
2774,2021-11-22 09:03:35,Measure temperature,20.0
2774,2021-11-22 11:03:35,Measure temperature,23.0
2774,2021-11-22 13:03:35,Measure temperature,16.0
2774,2021-11-22 15:03:35,Measure temperature,27.0
2774,2021-11-22 17:03:35,Measure temperature,21.0
2774,2021-11-22 19:03:35,Discard Goods,
2775,2021-11-18 08:18:56,Load Cargo,
2775,2021-11-18 10:18:56,Measure temperature,16.0
2775,2021-11-18 12:18:56,Measure temperature,11.0
2775,2021-11-18 14:18:56,Measure temperature,25.0
2775,2021-11-18 16:18:56,Measure temperature,27.0
2775,2021-11-18 18:18:56,Measure temperature,19.0
2775,2021-11-18 20:18:56,Measure temperature,16.0
2775,2021-11-18 22:18:56,Measure temperature,30.0
2775,2021-11-19 00:18:56,Measure temperature,19.0
2775,2021-11-19 02:18:56,Measure temperature,28.0
2775,2021-11-19 04:18:56,Measure temperature,20.0
2775,2021-11-19 06:18:56,Measure temperature,17.0
2775,2021-11-19 08:18:56,Measure temperature,30.0
2775,2021-11-19 10:18:56,Measure temperature,19.0
2775,2021-11-19 12:18:56,Measure temperature,11.0
2775,2021-11-19 14:18:56,Measure temperature,25.0
2775,2021-11-19 16:18:56,Discard Goods,
2776,2021-11-13 16:12:53,Load Cargo,
2776,2021-11-13 18:12:53,Measure temperature,30.0
2776,2021-11-13 20:12:53,Measure temperature,29.0
2776,2021-11-13 22:12:53,Measure temperature,12.0
2776,2021-11-14 00:12:53,Measure temperature,20.0
2776,2021-11-14 02:12:53,Measure temperature,25.0
2776,2021-11-14 04:12:53,Measure temperature,19.0
2776,2021-11-14 06:12:53,Measure temperature,22.0
2776,2021-11-14 08:12:53,Measure temperature,11.0
2776,2021-11-14 10:12:53,Measure temperature,17.0
2776,2021-11-14 12:12:53,Measure temperature,20.0
2776,2021-11-14 14:12:53,Measure temperature,16.0
2776,2021-11-14 16:12:53,Measure temperature,10.0
2776,2021-11-14 18:12:53,Measure temperature,11.0
2776,2021-11-14 20:12:53,Measure temperature,14.0
2776,2021-11-14 22:12:53,Measure temperature,28.0
2776,2021-11-15 00:12:53,Transfer Goods,
2777,2021-11-27 17:57:30,Load Cargo,
2777,2021-11-27 19:57:30,Measure temperature,11.0
2777,2021-11-27 21:57:30,Measure temperature,29.0
2777,2021-11-27 23:57:30,Measure temperature,30.0
2777,2021-11-28 01:57:30,Measure temperature,22.0
2777,2021-11-28 03:57:30,Measure temperature,19.0
2777,2021-11-28 05:57:30,Measure temperature,11.0
2777,2021-11-28 07:57:30,Measure temperature,19.0
2777,2021-11-28 09:57:30,Measure temperature,26.0
2777,2021-11-28 11:57:30,Measure temperature,10.0
2777,2021-11-28 13:57:30,Measure temperature,23.0
2777,2021-11-28 15:57:30,Measure temperature,28.0
2777,2021-11-28 17:57:30,Measure temperature,18.0
2777,2021-11-28 19:57:30,Measure temperature,17.0
2777,2021-11-28 21:57:30,Measure temperature,25.0
2777,2021-11-28 23:57:30,Measure temperature,29.0
2777,2021-11-29 01:57:30,Discard Goods,
2778,2021-11-24 09:39:29,Load Cargo,
2778,2021-11-24 11:39:29,Measure temperature,15.0
2778,2021-11-24 13:39:29,Measure temperature,25.0
2778,2021-11-24 15:39:29,Measure temperature,11.0
2778,2021-11-24 17:39:29,Measure temperature,25.0
2778,2021-11-24 19:39:29,Measure temperature,28.0
2778,2021-11-24 21:39:29,Measure temperature,18.0
2778,2021-11-24 23:39:29,Measure temperature,19.0
2778,2021-11-25 01:39:29,Measure temperature,25.0
2778,2021-11-25 03:39:29,Measure temperature,13.0
2778,2021-11-25 05:39:29,Measure temperature,23.0
2778,2021-11-25 07:39:29,Measure temperature,12.0
2778,2021-11-25 09:39:29,Measure temperature,20.0
2778,2021-11-25 11:39:29,Measure temperature,17.0
2778,2021-11-25 13:39:29,Measure temperature,23.0
2778,2021-11-25 15:39:29,Measure temperature,29.0
2778,2021-11-25 17:39:29,Transfer Goods,
2779,2021-11-23 11:55:53,Load Cargo,
2779,2021-11-23 13:55:53,Measure temperature,14.0
2779,2021-11-23 15:55:53,Measure temperature,23.0
2779,2021-11-23 17:55:53,Measure temperature,10.0
2779,2021-11-23 19:55:53,Measure temperature,22.0
2779,2021-11-23 21:55:53,Measure temperature,26.0
2779,2021-11-23 23:55:53,Measure temperature,11.0
2779,2021-11-24 01:55:53,Measure temperature,16.0
2779,2021-11-24 03:55:53,Measure temperature,10.0
2779,2021-11-24 05:55:53,Measure temperature,23.0
2779,2021-11-24 07:55:53,Measure temperature,15.0
2779,2021-11-24 09:55:53,Measure temperature,24.0
2779,2021-11-24 11:55:53,Measure temperature,29.0
2779,2021-11-24 13:55:53,Measure temperature,25.0
2779,2021-11-24 15:55:53,Measure temperature,21.0
2779,2021-11-24 17:55:53,Measure temperature,18.0
2779,2021-11-24 19:55:53,Transfer Goods,
2780,2021-11-18 12:14:18,Load Cargo,
2780,2021-11-18 14:14:18,Measure temperature,26.0
2780,2021-11-18 16:14:18,Measure temperature,29.0
2780,2021-11-18 18:14:18,Measure temperature,28.0
2780,2021-11-18 20:14:18,Measure temperature,12.0
2780,2021-11-18 22:14:18,Measure temperature,12.0
2780,2021-11-19 00:14:18,Measure temperature,16.0
2780,2021-11-19 02:14:18,Measure temperature,26.0
2780,2021-11-19 04:14:18,Measure temperature,24.0
2780,2021-11-19 06:14:18,Measure temperature,25.0
2780,2021-11-19 08:14:18,Measure temperature,11.0
2780,2021-11-19 10:14:18,Measure temperature,23.0
2780,2021-11-19 12:14:18,Measure temperature,20.0
2780,2021-11-19 14:14:18,Measure temperature,28.0
2780,2021-11-19 16:14:18,Measure temperature,30.0
2780,2021-11-19 18:14:18,Measure temperature,23.0
2780,2021-11-19 20:14:18,Discard Goods,
2781,2021-11-16 11:46:21,Load Cargo,
2781,2021-11-16 13:46:21,Measure temperature,20.0
2781,2021-11-16 15:46:21,Measure temperature,11.0
2781,2021-11-16 17:46:21,Measure temperature,13.0
2781,2021-11-16 19:46:21,Measure temperature,10.0
2781,2021-11-16 21:46:21,Measure temperature,22.0
2781,2021-11-16 23:46:21,Measure temperature,20.0
2781,2021-11-17 01:46:21,Measure temperature,12.0
2781,2021-11-17 03:46:21,Measure temperature,12.0
2781,2021-11-17 05:46:21,Measure temperature,26.0
2781,2021-11-17 07:46:21,Measure temperature,14.0
2781,2021-11-17 09:46:21,Measure temperature,16.0
2781,2021-11-17 11:46:21,Measure temperature,29.0
2781,2021-11-17 13:46:21,Measure temperature,12.0
2781,2021-11-17 15:46:21,Measure temperature,13.0
2781,2021-11-17 17:46:21,Measure temperature,25.0
2781,2021-11-17 19:46:21,Transfer Goods,
2782,2021-11-11 10:45:25,Load Cargo,
2782,2021-11-11 12:45:25,Measure temperature,22.0
2782,2021-11-11 14:45:25,Measure temperature,30.0
2782,2021-11-11 16:45:25,Measure temperature,11.0
2782,2021-11-11 18:45:25,Measure temperature,11.0
2782,2021-11-11 20:45:25,Measure temperature,21.0
2782,2021-11-11 22:45:25,Measure temperature,19.0
2782,2021-11-12 00:45:25,Measure temperature,21.0
2782,2021-11-12 02:45:25,Measure temperature,28.0
2782,2021-11-12 04:45:25,Measure temperature,17.0
2782,2021-11-12 06:45:25,Measure temperature,10.0
2782,2021-11-12 08:45:25,Measure temperature,25.0
2782,2021-11-12 10:45:25,Measure temperature,17.0
2782,2021-11-12 12:45:25,Measure temperature,19.0
2782,2021-11-12 14:45:25,Measure temperature,16.0
2782,2021-11-12 16:45:25,Measure temperature,14.0
2782,2021-11-12 18:45:25,Transfer Goods,
2783,2021-11-19 14:35:26,Load Cargo,
2783,2021-11-19 16:35:26,Measure temperature,28.0
2783,2021-11-19 18:35:26,Measure temperature,24.0
2783,2021-11-19 20:35:26,Measure temperature,21.0
2783,2021-11-19 22:35:26,Measure temperature,30.0
2783,2021-11-20 00:35:26,Measure temperature,11.0
2783,2021-11-20 02:35:26,Measure temperature,25.0
2783,2021-11-20 04:35:26,Measure temperature,25.0
2783,2021-11-20 06:35:26,Measure temperature,15.0
2783,2021-11-20 08:35:26,Measure temperature,11.0
2783,2021-11-20 10:35:26,Measure temperature,25.0
2783,2021-11-20 12:35:26,Measure temperature,28.0
2783,2021-11-20 14:35:26,Measure temperature,17.0
2783,2021-11-20 16:35:26,Measure temperature,23.0
2783,2021-11-20 18:35:26,Measure temperature,10.0
2783,2021-11-20 20:35:26,Measure temperature,22.0
2783,2021-11-20 22:35:26,Transfer Goods,
2784,2021-11-27 17:00:29,Load Cargo,
2784,2021-11-27 19:00:29,Measure temperature,15.0
2784,2021-11-27 21:00:29,Measure temperature,10.0
2784,2021-11-27 23:00:29,Measure temperature,14.0
2784,2021-11-28 01:00:29,Measure temperature,15.0
2784,2021-11-28 03:00:29,Measure temperature,26.0
2784,2021-11-28 05:00:29,Measure temperature,16.0
2784,2021-11-28 07:00:29,Measure temperature,23.0
2784,2021-11-28 09:00:29,Measure temperature,30.0
2784,2021-11-28 11:00:29,Measure temperature,27.0
2784,2021-11-28 13:00:29,Measure temperature,13.0
2784,2021-11-28 15:00:29,Measure temperature,13.0
2784,2021-11-28 17:00:29,Measure temperature,29.0
2784,2021-11-28 19:00:29,Measure temperature,23.0
2784,2021-11-28 21:00:29,Measure temperature,18.0
2784,2021-11-28 23:00:29,Measure temperature,19.0
2784,2021-11-29 01:00:29,Discard Goods,
2785,2021-11-16 16:56:31,Load Cargo,
2785,2021-11-16 18:56:31,Measure temperature,29.0
2785,2021-11-16 20:56:31,Measure temperature,11.0
2785,2021-11-16 22:56:31,Measure temperature,17.0
2785,2021-11-17 00:56:31,Measure temperature,17.0
2785,2021-11-17 02:56:31,Measure temperature,19.0
2785,2021-11-17 04:56:31,Measure temperature,15.0
2785,2021-11-17 06:56:31,Measure temperature,13.0
2785,2021-11-17 08:56:31,Measure temperature,27.0
2785,2021-11-17 10:56:31,Measure temperature,16.0
2785,2021-11-17 12:56:31,Measure temperature,25.0
2785,2021-11-17 14:56:31,Measure temperature,18.0
2785,2021-11-17 16:56:31,Measure temperature,18.0
2785,2021-11-17 18:56:31,Measure temperature,17.0
2785,2021-11-17 20:56:31,Measure temperature,18.0
2785,2021-11-17 22:56:31,Measure temperature,18.0
2785,2021-11-18 00:56:31,Transfer Goods,
2786,2021-11-27 13:27:04,Load Cargo,
2786,2021-11-27 15:27:04,Measure temperature,28.0
2786,2021-11-27 17:27:04,Measure temperature,16.0
2786,2021-11-27 19:27:04,Measure temperature,15.0
2786,2021-11-27 21:27:04,Measure temperature,12.0
2786,2021-11-27 23:27:04,Measure temperature,20.0
2786,2021-11-28 01:27:04,Measure temperature,11.0
2786,2021-11-28 03:27:04,Measure temperature,16.0
2786,2021-11-28 05:27:04,Measure temperature,23.0
2786,2021-11-28 07:27:04,Measure temperature,27.0
2786,2021-11-28 09:27:04,Measure temperature,29.0
2786,2021-11-28 11:27:04,Measure temperature,25.0
2786,2021-11-28 13:27:04,Measure temperature,15.0
2786,2021-11-28 15:27:04,Measure temperature,23.0
2786,2021-11-28 17:27:04,Measure temperature,29.0
2786,2021-11-28 19:27:04,Measure temperature,28.0
2786,2021-11-28 21:27:04,Discard Goods,
2787,2021-11-21 12:22:28,Load Cargo,
2787,2021-11-21 14:22:28,Measure temperature,10.0
2787,2021-11-21 16:22:28,Measure temperature,21.0
2787,2021-11-21 18:22:28,Measure temperature,20.0
2787,2021-11-21 20:22:28,Measure temperature,12.0
2787,2021-11-21 22:22:28,Measure temperature,14.0
2787,2021-11-22 00:22:28,Measure temperature,28.0
2787,2021-11-22 02:22:28,Measure temperature,30.0
2787,2021-11-22 04:22:28,Measure temperature,27.0
2787,2021-11-22 06:22:28,Measure temperature,15.0
2787,2021-11-22 08:22:28,Measure temperature,11.0
2787,2021-11-22 10:22:28,Measure temperature,29.0
2787,2021-11-22 12:22:28,Measure temperature,23.0
2787,2021-11-22 14:22:28,Measure temperature,17.0
2787,2021-11-22 16:22:28,Measure temperature,24.0
2787,2021-11-22 18:22:28,Measure temperature,22.0
2787,2021-11-22 20:22:28,Discard Goods,
2788,2021-11-13 14:51:09,Load Cargo,
2788,2021-11-13 16:51:09,Measure temperature,29.0
2788,2021-11-13 18:51:09,Measure temperature,30.0
2788,2021-11-13 20:51:09,Measure temperature,22.0
2788,2021-11-13 22:51:09,Measure temperature,25.0
2788,2021-11-14 00:51:09,Measure temperature,12.0
2788,2021-11-14 02:51:09,Measure temperature,11.0
2788,2021-11-14 04:51:09,Measure temperature,16.0
2788,2021-11-14 06:51:09,Measure temperature,20.0
2788,2021-11-14 08:51:09,Measure temperature,18.0
2788,2021-11-14 10:51:09,Measure temperature,10.0
2788,2021-11-14 12:51:09,Measure temperature,12.0
2788,2021-11-14 14:51:09,Measure temperature,11.0
2788,2021-11-14 16:51:09,Measure temperature,17.0
2788,2021-11-14 18:51:09,Measure temperature,26.0
2788,2021-11-14 20:51:09,Measure temperature,19.0
2788,2021-11-14 22:51:09,Transfer Goods,
2789,2021-11-18 16:18:55,Load Cargo,
2789,2021-11-18 18:18:55,Measure temperature,15.0
2789,2021-11-18 20:18:55,Measure temperature,24.0
2789,2021-11-18 22:18:55,Measure temperature,30.0
2789,2021-11-19 00:18:55,Measure temperature,30.0
2789,2021-11-19 02:18:55,Measure temperature,29.0
2789,2021-11-19 04:18:55,Measure temperature,20.0
2789,2021-11-19 06:18:55,Measure temperature,13.0
2789,2021-11-19 08:18:55,Measure temperature,14.0
2789,2021-11-19 10:18:55,Measure temperature,22.0
2789,2021-11-19 12:18:55,Measure temperature,19.0
2789,2021-11-19 14:18:55,Measure temperature,30.0
2789,2021-11-19 16:18:55,Measure temperature,28.0
2789,2021-11-19 18:18:55,Measure temperature,25.0
2789,2021-11-19 20:18:55,Measure temperature,14.0
2789,2021-11-19 22:18:55,Measure temperature,26.0
2789,2021-11-20 00:18:55,Discard Goods,
2790,2021-11-12 17:02:58,Load Cargo,
2790,2021-11-12 19:02:58,Measure temperature,15.0
2790,2021-11-12 21:02:58,Measure temperature,24.0
2790,2021-11-12 23:02:58,Measure temperature,14.0
2790,2021-11-13 01:02:58,Measure temperature,19.0
2790,2021-11-13 03:02:58,Measure temperature,27.0
2790,2021-11-13 05:02:58,Measure temperature,29.0
2790,2021-11-13 07:02:58,Measure temperature,22.0
2790,2021-11-13 09:02:58,Measure temperature,11.0
2790,2021-11-13 11:02:58,Measure temperature,26.0
2790,2021-11-13 13:02:58,Measure temperature,18.0
2790,2021-11-13 15:02:58,Measure temperature,16.0
2790,2021-11-13 17:02:58,Measure temperature,21.0
2790,2021-11-13 19:02:58,Measure temperature,14.0
2790,2021-11-13 21:02:58,Measure temperature,28.0
2790,2021-11-13 23:02:58,Measure temperature,20.0
2790,2021-11-14 01:02:58,Discard Goods,
2791,2021-11-08 16:31:33,Load Cargo,
2791,2021-11-08 18:31:33,Measure temperature,29.0
2791,2021-11-08 20:31:33,Measure temperature,16.0
2791,2021-11-08 22:31:33,Measure temperature,10.0
2791,2021-11-09 00:31:33,Measure temperature,28.0
2791,2021-11-09 02:31:33,Measure temperature,14.0
2791,2021-11-09 04:31:33,Measure temperature,20.0
2791,2021-11-09 06:31:33,Measure temperature,28.0
2791,2021-11-09 08:31:33,Measure temperature,20.0
2791,2021-11-09 10:31:33,Measure temperature,22.0
2791,2021-11-09 12:31:33,Measure temperature,15.0
2791,2021-11-09 14:31:33,Measure temperature,13.0
2791,2021-11-09 16:31:33,Measure temperature,27.0
2791,2021-11-09 18:31:33,Measure temperature,17.0
2791,2021-11-09 20:31:33,Measure temperature,12.0
2791,2021-11-09 22:31:33,Measure temperature,15.0
2791,2021-11-10 00:31:33,Discard Goods,
2792,2021-11-26 11:17:44,Load Cargo,
2792,2021-11-26 13:17:44,Measure temperature,10.0
2792,2021-11-26 15:17:44,Measure temperature,23.0
2792,2021-11-26 17:17:44,Measure temperature,27.0
2792,2021-11-26 19:17:44,Measure temperature,11.0
2792,2021-11-26 21:17:44,Measure temperature,17.0
2792,2021-11-26 23:17:44,Measure temperature,12.0
2792,2021-11-27 01:17:44,Measure temperature,19.0
2792,2021-11-27 03:17:44,Measure temperature,15.0
